Date,Open,High,Low,Close ,Adj Close ,Volume
,,,,Close price adjusted for splits.,Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,
29-Mar-23,102.28,102.49,100.65,101.39,100.56,"28,779,600"
28-Mar-23,102.44,102.45,99.74,101.03,100.2,"32,057,900"
27-Mar-23,104.62,104.76,101.93,102.46,101.62,"31,120,900"
24-Mar-23,104.99,105.49,103.84,105.44,104.58,"30,393,300"
23-Mar-23,105.06,106.3,104.46,105.6,104.73,"40,797,800"
22-Mar-23,104.27,106.59,103.33,103.37,102.52,"43,427,400"
21-Mar-23,101.25,105.1,101.22,104.92,104.06,"42,110,300"
20-Mar-23,100.12,101.75,99.87,101.22,100.39,"32,960,400"
17-Mar-23,100.26,102.84,100.1,101.62,100.79,"61,028,500"
16-Mar-23,96.2,101.19,95.5,100.32,99.5,"65,492,000"
15-Mar-23,93.22,96.93,92.64,96.11,95.32,"50,622,100"
14-Mar-23,92.56,94.36,92.44,93.97,93.2,"36,050,200"
13-Mar-23,90.09,92.57,89.42,91.11,90.36,"37,335,600"
10-Mar-23,92.17,92.79,90.4,90.63,89.89,"35,941,000"
9-Mar-23,94.05,95.53,91.9,92.32,91.56,"28,813,500"
8-Mar-23,94.12,95.96,94,94.25,93.48,"34,103,300"
7-Mar-23,94.98,95.67,93.53,93.86,93.09,"27,835,500"
6-Mar-23,94.02,95.97,94,95.13,94.35,"32,639,300"
3-Mar-23,92.48,93.73,92.45,93.65,92.88,"35,160,100"
2-Mar-23,89.66,92.28,89.59,92,91.25,"32,204,400"
1-Mar-23,89.98,91.03,89.67,90.36,89.62,"31,111,200"
28-Feb-23,89.33,91.23,89.32,90.06,89.32,"30,142,000"
27-Feb-23,89.87,90.16,89.34,89.87,89.13,"27,502,300"
24-Feb-23,89.44,89.89,88.58,89.13,88.4,"36,585,100"
23-Feb-23,91.92,91.94,89.76,90.89,90.14,"41,206,400"
22-Feb-23,91.7,92.11,90.61,91.65,90.9,"30,884,000"
21-Feb-23,93,93.1,91.72,91.79,91.04,"33,629,300"
17-Feb-23,94.85,95.56,93.21,94.35,93.58,"34,284,100"
16-Feb-23,95.37,97.68,94.74,95.51,94.73,"42,462,600"
15-Feb-23,94.49,97.12,94.15,96.94,96.15,"50,169,000"
14-Feb-23,94.43,94.85,92.26,94.68,93.9,"54,726,100"
13-Feb-23,94.74,95.2,93.84,94.61,93.83,"50,076,100"
10-Feb-23,95.45,96.75,94.25,94.57,93.79,"54,980,700"
9-Feb-23,100,100.03,93.63,95.01,94.23,"119,455,000"
8-Feb-23,102.05,103.14,98.04,99.37,98.56,"94,743,500"
7-Feb-23,103.22,108.18,103.12,107.64,106.76,"49,010,200"
6-Feb-23,102.4,104.36,101.88,102.9,102.06,"31,999,600"
3-Feb-23,102.93,107.81,102.58,104.78,103.92,"65,309,300"
2-Feb-23,105.8,107.85,105.61,107.74,106.86,"69,883,800"
1-Feb-23,98.71,101.19,97.58,100.43,99.61,"35,531,100"
31-Jan-23,96.87,98.88,96.82,98.84,98.03,"29,870,700"
30-Jan-23,97.48,98.29,96.4,96.94,96.15,"27,226,200"
27-Jan-23,97.31,100.32,97.31,99.37,98.56,"33,879,800"
26-Jan-23,96.5,97.57,95.38,97.52,96.72,"30,114,000"
25-Jan-23,95.57,96.16,93.76,95.22,94.44,"42,330,000"
24-Jan-23,98.1,99.61,97.2,97.7,96.9,"33,078,500"
23-Jan-23,97.95,100.04,97.5,99.79,98.97,"40,005,100"
20-Jan-23,95.1,98.3,95.02,98.02,97.22,"63,191,100"
19-Jan-23,90.72,93.61,90.63,93.05,92.29,"37,000,400"
18-Jan-23,92.14,92.8,90.64,91.12,90.37,"29,116,700"
17-Jan-23,92.06,92.25,90.05,91.29,90.54,"32,602,400"
13-Jan-23,90.85,92.19,90.13,92.12,91.36,"26,329,200"
12-Jan-23,91.48,91.87,89.75,91.13,90.38,"30,258,100"
11-Jan-23,89.18,91.6,89.01,91.52,90.77,"26,862,000"
10-Jan-23,85.98,88.67,85.83,88.42,87.7,"30,467,800"
