Date,Open,High,Low,Close,Adj Close,Volume
13-Dec-21,340.68,343.79,339.08,339.4,327.65,"28,899,400"
10-Dec-21,334.98,343.0,334.79,342.54,330.68,"38,095,700"
9-Dec-21,334.41,336.49,332.12,333.1,321.57,"22,214,200"
8-Dec-21,335.31,335.5,330.8,334.97,323.37,"24,761,000"
7-Dec-21,331.64,335.8,330.1,334.92,323.32,"31,021,900"
6-Dec-21,323.95,327.45,319.23,326.19,314.9,"30,032,600"
3-Dec-21,331.99,332.7,318.03,323.01,311.83,"41,779,300"
2-Dec-21,330.3,333.49,327.8,329.49,318.08,"30,766,000"
1-Dec-21,335.13,339.28,329.39,330.08,318.65,"33,337,600"
30-Nov-21,335.32,337.78,328.99,330.59,319.14,"42,885,600"
29-Nov-21,334.94,339.03,334.74,336.63,324.98,"28,563,500"
26-Nov-21,334.35,337.93,328.12,329.68,318.27,"24,217,200"
24-Nov-21,336.28,338.16,333.91,337.91,326.21,"21,661,300"
23-Nov-21,337.05,339.45,333.56,337.68,325.99,"30,427,600"
22-Nov-21,344.62,349.67,339.55,339.83,328.06,"31,031,100"
19-Nov-21,342.64,345.1,342.2,343.11,331.23,"21,963,400"
18-Nov-21,338.18,342.45,337.12,341.27,329.46,"22,463,500"
17-Nov-21,338.94,342.19,338.0,339.12,327.38,"19,053,400"
16-Nov-21,335.68,340.67,335.51,339.51,327.16,"20,886,800"
15-Nov-21,337.54,337.88,334.03,336.07,323.84,"16,723,000"
12-Nov-21,333.92,337.23,333.79,336.72,324.47,"23,831,000"
11-Nov-21,331.25,333.77,330.51,332.43,320.34,"16,849,800"
10-Nov-21,334.57,334.63,329.92,330.8,318.76,"25,500,900"
9-Nov-21,337.11,338.72,334.53,335.95,323.73,"21,307,400"
8-Nov-21,337.3,337.65,334.44,336.99,324.73,"20,897,000"
5-Nov-21,338.51,338.79,334.42,336.06,323.83,"22,570,100"
4-Nov-21,332.89,336.54,329.51,336.44,324.2,"23,992,200"
3-Nov-21,333.9,334.9,330.65,334,321.85,"21,500,100"
2-Nov-21,330.31,333.45,330.0,333.13,321.01,"26,487,100"
1-Nov-21,331.36,331.49,326.37,329.37,317.39,"27,073,200"
29-Oct-21,324.13,332.0,323.9,331.62,319.55,"34,766,000"
28-Oct-21,324.33,324.87,321.36,324.35,312.55,"26,297,900"
27-Oct-21,316,326.1,316.0,323.17,311.41,"52,588,700"
26-Oct-21,311,312.4,308.6,310.11,298.83,"28,107,300"
25-Oct-21,309.36,309.4,306.46,308.13,296.92,"17,554,500"
22-Oct-21,310.4,311.09,307.8,309.16,297.91,"17,449,300"
21-Oct-21,307.17,311.02,306.36,310.76,299.45,"16,918,100"
20-Oct-21,309.21,309.7,306.11,307.41,296.23,"16,537,100"
19-Oct-21,308.35,309.3,307.22,308.23,297.02,"17,682,100"
18-Oct-21,303.57,308.21,302.69,307.29,296.11,"22,729,300"
15-Oct-21,302.34,304.45,300.52,304.21,293.14,"25,384,800"
14-Oct-21,299.21,303.27,297.83,302.75,291.73,"27,262,900"
13-Oct-21,294.91,297.28,293.49,296.31,285.53,"23,416,300"
12-Oct-21,295.34,295.44,292.35,292.88,282.22,"17,974,100"
11-Oct-21,292.92,297.97,292.75,294.23,283.52,"19,298,600"
8-Oct-21,296.22,296.64,293.76,294.85,284.12,"17,685,700"
7-Oct-21,295.18,296.64,293.92,294.85,284.12,"20,430,500"
6-Oct-21,285.78,293.63,285.51,293.11,282.45,"28,002,600"
5-Oct-21,284.05,290.4,284.05,288.76,278.25,"24,993,000"
4-Oct-21,287.4,287.75,280.25,283.11,272.81,"31,350,700"
1-Oct-21,282.12,289.98,281.29,289.1,278.58,"30,086,300"
30-Sep-21,285.71,287.83,281.62,281.92,271.66,"32,343,600"
29-Sep-21,285.1,286.77,283.01,284,273.67,"26,353,700"
28-Sep-21,289.8,290.78,282.75,283.52,273.2,"43,186,200"
27-Sep-21,296.14,296.47,292.94,294.17,283.47,"23,571,700"
24-Sep-21,298.23,299.8,296.93,299.35,288.46,"14,999,000"
23-Sep-21,298.85,300.9,297.53,299.56,288.66,"18,604,600"
22-Sep-21,296.73,300.22,294.51,298.58,287.72,"26,626,300"
21-Sep-21,295.69,297.54,294.07,294.8,284.07,"22,364,100"
20-Sep-21,296.33,298.72,289.52,294.3,283.59,"38,278,700"
17-Sep-21,304.17,304.5,299.53,299.87,288.96,"41,372,500"
16-Sep-21,303.76,305.31,300.76,305.22,294.11,"19,550,800"
15-Sep-21,303.26,305.32,301.82,304.82,293.73,"28,356,300"
14-Sep-21,299.56,301.39,298.1,299.79,288.88,"21,853,400"
13-Sep-21,297.55,298.54,294.08,296.99,286.18,"23,652,900"
10-Sep-21,298.42,299.92,295.38,295.71,284.95,"19,633,400"
9-Sep-21,300.82,302.14,297.0,297.25,286.44,"19,927,000"
8-Sep-21,299.78,300.61,297.47,300.21,289.29,"15,046,800"
7-Sep-21,301.01,301.09,298.2,300.18,289.26,"17,180,400"
3-Sep-21,300.99,302.6,300.26,301.14,290.18,"14,747,900"
2-Sep-21,302.2,303.36,300.18,301.15,290.19,"16,285,600"
1-Sep-21,302.87,305.19,301.49,301.83,290.85,"18,983,800"
31-Aug-21,304.42,304.5,301.5,301.88,290.9,"26,285,300"
30-Aug-21,301.12,304.22,301.06,303.59,292.54,"16,348,100"
27-Aug-21,298.99,300.87,296.83,299.72,288.82,"22,605,700"
26-Aug-21,300.99,302.43,298.95,299.09,288.21,"17,666,100"
25-Aug-21,304.3,304.59,300.42,302.01,291.02,"20,006,100"
24-Aug-21,305.02,305.65,302.0,302.62,291.61,"18,175,800"
23-Aug-21,303.25,305.4,301.85,304.65,293.57,"22,830,200"
20-Aug-21,299.72,305.84,298.06,304.36,293.29,"40,817,600"
19-Aug-21,288.69,297.47,288.64,296.77,285.97,"29,850,500"
18-Aug-21,292.04,294.82,290.27,290.73,280.15,"21,813,000"
17-Aug-21,292.39,293.43,291.08,293.08,281.88,"20,075,300"
16-Aug-21,293.19,294.82,290.02,294.6,283.34,"22,507,600"
13-Aug-21,289.48,292.9,289.3,292.85,281.66,"18,249,000"
12-Aug-21,286.63,289.97,286.34,289.81,278.73,"14,561,300"
11-Aug-21,287.21,288.66,285.86,286.95,275.98,"13,955,900"
10-Aug-21,288.8,289.25,285.2,286.44,275.49,"18,616,600"
9-Aug-21,289.75,291.55,287.81,288.33,277.31,"16,117,600"
6-Aug-21,288.51,289.5,287.62,289.46,278.4,"16,589,300"
5-Aug-21,286.88,289.63,286.1,289.52,278.45,"13,900,200"
4-Aug-21,286.22,287.59,284.65,286.51,275.56,"16,191,300"
3-Aug-21,285.42,287.23,284.0,287.12,276.14,"17,879,000"
2-Aug-21,286.36,286.77,283.74,284.82,273.93,"16,267,400"
30-Jul-21,285.17,286.66,283.91,284.91,274.02,"20,944,800"
29-Jul-21,286.24,288.62,286.08,286.5,275.55,"18,168,300"
28-Jul-21,288.99,290.15,283.83,286.22,275.28,"33,566,900"
27-Jul-21,289.43,289.58,282.95,286.54,275.59,"33,604,100"
26-Jul-21,289,289.69,286.64,289.05,278,"23,176,100"
23-Jul-21,287.37,289.99,286.5,289.67,278.6,"22,768,100"
22-Jul-21,283.84,286.42,283.42,286.14,275.2,"23,384,100"
21-Jul-21,278.9,281.52,277.29,281.4,270.64,"24,364,300"
